"speaker","transcription","url","headlin","timing"
"President Donald Trump","So here’s where we have. We have the Democrats. Now we have big tech. Now we also have the rhinos. Now the rhinos in many ways are worse than all of them. And most of the rhinos I beat because they were all representing one of the 17, because we had 18 running, but they were … who most of whom I get along with. Some of them I don’t like, I can tell you the good ones and the bad ones, but I beat all of these guys. And they ended up being rhinos and bad people. And here we are. And we’re President. I think we’re going to have something that’s even better than what we did four years ago. I really believe that. I really believe it. Because you don’t have crowds like this and be on the losing side. You leave here, he said, “Gee, that doesn’t sound like a second place. You can’t even see the end of the crowd. That doesn’t look like a second place finisher.” So when you hear about suppression, you have some very nice people up there, about two of them. But when you hear that, that’s right, I know every one of them there, some of them are great, actually, but we’re going to have a big victory.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","21:51"
"President Donald Trump","And this election is the most important election of our lifetime. This is a more important election than the last one, and I never thought I’d say it because they have gone so far radical left that we have to make this final step. And we’re going to be normalizing our country, really normalizing our country.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","22:57"
"President Donald Trump","And you know what else normalizes it? Success. I’ll tell you, before the plague came in from China, they should have never let it happen. But before the plague came in from China, I was getting calls from people that you would least expect. It was time. We had the best numbers, the best employment, the best everything, the stock market all time high, everything was the best. And they were like, “Let’s talk,” and it was happening. Then we got hit with the plague. Success brings this country together, and we’re going to have success next year. We’re going to have success next year.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","23:19"
"President Donald Trump","The most successful year Wisconsin ever had was last year. You’re going to have a year. I mean, unless some guy gets in that wants to quadruple your taxes, which he wants to do. He’s the only guy I’ve ever seen, “We will raise your taxes.” All my life I’ve seen politicians say, we’re going to cut your taxes. He’s the only guy ever campaigning on. He’s going to increase your taxes. In 2016, Wisconsin voted to fire this corrupt political establishment. And you elected an outsider as President who is finally putting America first.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","23:57"
"President Donald Trump","If I don’t sound like a typical politician is because I’m not a politician, if that’s okay. And if I don’t always play by the rules of Washington and the Washington establishment, it’s because I was elected to fight for you. And I fight harder for you than any President at any time in the history of our country.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","24:35"
"Audience","We love you. We love you. We love you. We love you. We love you. We love you. We love you. We love you.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","25:01"
"President Donald Trump","That’s so nice. Thank you. That’s a chant that has never been heard politically. Nobody’s ever … even these people, they have … there’s never been a time. We like Ronald Reagan. We like people, but they’ve never had that chant, so it’s an honor. Don’t keep it going too long, because I’ll start to cry. I’ll get a little. And we can’t tell President Xi of China that the President was crying because they said they loved him. Right?","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","25:15"
"President Donald Trump","And the fake news would report it, “President Trump broke down in tears, as they shouted,” somehow it doesn’t work for us. Right? We can’t do that. Right. Look at him. He goes, “No way, you can’t do it.” No, we appreciate it. It is. It’s a chant that nobody’s ever heard before. It started happening like six weeks ago. And I said, “Man, that’s very unusual,” but it’s a beautiful chant and I appreciate it.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","25:41"
"President Donald Trump","I’m not just running against sleepy Joe Biden. I’m running against the left wing media, the big tech giants and the Washington swamp, and it’s deep and vicious. And they can’t believe what’s happening. They can’t believe it. They would have taken most people out. Almost anybody would have been taken out.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","26:05"
"President Donald Trump","And I have been helped a lot by that man right there named Ron Johnson. I have. It’s true. He’s a tough guy and he’s a smart guy. And I knew it earlier than anybody else. I knew it. I had a meeting with Ron Johnson and we were going to have a very complex tax. Most people had no idea what we were even talking about. He understood it so good. I mean, so he really understood it. So I knew a long time ago, what you had. Don’t lose him. Don’t ever lose him.","https://www.rev.com/blog/transcripts/donald-trump-rally-speech-transcript-green-bay-wisconsin-october-30","Donald Trump Rally Speech Transcript Green Bay, Wisconsin October 30","26:24"
