"speaker","transcription","url","headlin","timing"
"Donald Trump","Yeah, for 30 years.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","16:01"
"Hillary Clinton","I have, well, not quite that long. I think my husband did a pretty good job in the 1990s. I think a lot about what worked and how we can make it work again. [crosstalk 00:16:12] new jobs.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","16:02"
"Donald Trump","He approved NAFTA. [crosstalk 00:16:14].","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","16:12"
"Hillary Clinton","Balanced budgets.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","16:13"
"Donald Trump","Which is the single worst trade deal ever approved in this country.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","16:13"
"Hillary Clinton","[crosstalk 00:16:18] incomes went up for everybody. Manufacturing jobs went up also in the 1990s, if we’re actually going to look at the facts. When I was in the Senate, I had a number of trade deals that came before me and I held them all to the same test. Will they create jobs in America? Will they raise incomes in America? And are they good for our national security? Some of them, I voted for. The biggest one, a multi-national one known as CAFTA, I voted against. And because I hold the same standards as I look at all of these trade deals, but let’s not assume that trade is the only challenge we have in the economy. I think it is a part of it. And I’ve said what I’m going to do. I’m going to have a special prosecutor. We’re going to enforce the trade deals we have. And we’re going to hold people accountable. When I was Secretary of State, we actually increased American exports globally, 30%. We increased them to China, 50%. So I know how to really work, to get new jobs and to get exports that help to create more new jobs.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","16:18"
"Lester Holt","Very quickly-","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","17:23"
"Donald Trump","Well, you haven’t done it in 30 years or 26 years [crosstalk 00:17:27].","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","17:23"
"Hillary Clinton","Well, I’ve been a Senator [crosstalk 00:00:17:28].","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","17:26"
"Donald Trump","You haven’t done it.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","17:28"
"Hillary Clinton","I have been a Secretary of State and I have done [crosstalk 00:17:32]","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","17:32"
"Donald Trump","Your husband signed NAFTA side, which was one of the worst things that ever happened to the manufacturing industry.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","17:32"
"Hillary Clinton","Well, that’s your opinion. That is your opinion.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","17:37"
"Donald Trump","You go to New England, you go to Ohio, Pennsylvania, you go anywhere you want, Secretary Clinton and you will see devastation where manufacturers is down 30, 40, sometimes 50%. NAFTA is the worst trade deal maybe ever signed anywhere, but certainly ever signed in this country. And now you want to approve transpacific partnership. You were totally in favor of it. Then you heard what I was saying, how bad it is. And you said, I can’t win that debate, but you know that if you did win, you would approve that. And that will be almost as bad as NAFTA. Nothing will ever top NAFTA.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","17:38"
"Hillary Clinton","That is just not accurate. I was against it once it was finally negotiated and the terms were laid out. I wrote about that in-","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","18:10"
"Donald Trump","You called it the gold standard. [crosstalk 00:18:23] You called it the gold standard of trade deals. You said, it’s the finest deal you’ve ever seen. And then you heard what I said about it. And all of a sudden you were against it.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","18:20"
"Hillary Clinton","Well, Donald, I know you live in your own reality, but that is not the facts. The facts are I did say I hoped it would be a good deal, but when it was negotiated, which I was not responsible for, I concluded it wasn’t. I wrote about that-","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","18:31"
"Donald Trump","So is it President Obama’s fault? [crosstalk 00:18:46] Is it President Obama’s fault?","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","18:46"
"Hillary Clinton","Before it was even announced [crosstalk 00:00:18:51].","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","18:47"
"Donald Trump","Secretary, is it President Obama’s fault? Because he’s pushing it.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","18:51"
"Hillary Clinton","There are different views about what’s good for our country, our economy, and our leadership in the world. And I think it’s important to look at what we need to do to get the economy going again. That’s why I said new jobs with rising incomes, investments, not in more tax cuts that would add $5 trillion to the debt [crosstalk 00:19:15]","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","18:55"
"Donald Trump","But you have no plan.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","19:14"
"Hillary Clinton","Educate. Oh, I do.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","19:16"
"Donald Trump","Secretary, you have no plan.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","19:17"
"Hillary Clinton","I have written a book about it. It’s called Stronger Together. You can pick it up tomorrow [crosstalk 00:19:23] at a bookstore or at an airport near you.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","19:19"
"Lester Holt","We’re going to-","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","19:26"
"Hillary Clinton","But it’s because I see this. We need to have strong growth, fair growth, sustained growth. We also have to look at how we help families balance the responsibilities at home and the responsibilities of business. So we have a very robust set of plans and people have looked at both of our plans have concluded that mine would create 10 million jobs and yours would lose us three and a half million jobs [crosstalk 00:19:54]","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","19:27"
"Donald Trump","You are going to approve one of the biggest tax cuts in history. You are going to approve one of the biggest tax increases in history. You are going to drive business out. Your regulations are a disaster, and you’re going to increase regulations all over the place. And by the way, my tax cut is the biggest since Ronald Reagan. I’m very proud of it. It will create tremendous numbers of new jobs, but regulations, you are going to regulate these businesses out of existence. When I go around, Lester, I tell you this I’ve been all over. And when I go around, despite the tax cut, the things that businesses and people like the most is the fact that I’m cutting regulation. You have regulations on top of regulations and new companies cannot form and old companies are going out of business and you want to increase the regulations and make them even worse. I’m going to cut regulations, but I’m going to cut taxes, big league, and you’re going to raise taxes, big league. End of story.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","19:54"
"Lester Holt","Let me get you to pause right there because we’re going to move [crosstalk 00:20:56] and then we’re going to move into the next segment. We’re going to-","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","20:54"
"Hillary Clinton","That can’t be left. [ crosstalk 00:21:01].","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","20:58"
"Lester Holt","Take 30 seconds [crosstalk 00:21:02]","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","21:02"
"Hillary Clinton","I kind of assumed that there would be a lot of these charges and claims.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","21:02"
"Donald Trump","Facts.","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","21:06"
"Hillary Clinton","And so we have taken the homepage of my website, hillaryclinton.com, and we’ve turned it into a fact checker. So if you want to see in real time, what the facts are, please go and take a look because-","https://www.rev.com/blog/transcripts/donald-trump-vs-hillary-clinton-1st-presidential-debate-2016","Donald Trump vs. Hillary Clinton 1st Presidential Debate Transcript 2016","21:06"
